date,sku,category,region,channel,units,list_price_usd,discount_pct,net_revenue_usd
2026-02-28,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.093,72.55
2026-02-28,NOVA-WBL-02,wearables,South,online,4,79.99,0.0474,304.79
2026-02-28,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.0457,76.33
2026-02-28,NOVA-WBL-02,wearables,East,online,5,79.99,0.0575,376.95
2026-02-28,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0546,151.25
2026-02-28,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.1099,71.2
2026-02-28,NOVA-WBL-02,wearables,West,online,4,79.99,0.0458,305.31
2026-02-28,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0594,150.48
2026-02-28,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.1079,71.36
2026-02-28,NOVA-ACC-01,accessories,North,online,7,29.99,0.0517,199.08
2026-02-28,NOVA-ACC-01,accessories,North,marketplace,3,29.99,0.0442,85.99
2026-02-28,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.1074,53.54
2026-02-28,NOVA-ACC-01,accessories,South,online,7,29.99,0.0413,201.26
2026-02-28,NOVA-ACC-01,accessories,South,marketplace,4,29.99,0.0551,113.35
2026-02-28,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.0982,27.04
2026-02-28,NOVA-ACC-01,accessories,East,online,9,29.99,0.0483,256.87
2026-02-28,NOVA-ACC-01,accessories,East,marketplace,4,29.99,0.0542,113.46
2026-02-28,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.0927,54.42
2026-02-28,NOVA-ACC-01,accessories,West,online,6,29.99,0.0476,171.37
2026-02-28,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0408,86.3
2026-02-28,NOVA-ACC-01,accessories,West,b2b,2,29.99,0.1067,53.58
2026-02-28,NOVA-ACC-02,accessories,North,online,5,49.99,0.0512,237.15
2026-02-28,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0405,143.9
2026-02-28,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.0953,45.23
2026-02-28,NOVA-ACC-02,accessories,South,online,5,49.99,0.0567,235.78
2026-02-28,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0531,94.67
2026-02-28,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.0983,45.08
2026-02-28,NOVA-ACC-02,accessories,East,online,5,49.99,0.0538,236.5
2026-02-28,NOVA-ACC-02,accessories,East,marketplace,2,49.99,0.0424,95.74
2026-02-28,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1099,44.5
2026-02-28,NOVA-ACC-02,accessories,West,online,4,49.99,0.0549,188.98
2026-02-28,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.0513,94.85
2026-02-28,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1026,44.86
2026-03-01,NOVA-AUD-01,audio,North,online,4,149.99,0.0539,567.62
2026-03-01,NOVA-AUD-01,audio,North,marketplace,1,149.99,0.0503,142.45
2026-03-01,NOVA-AUD-01,audio,North,b2b,1,149.99,0.1069,133.96
2026-03-01,NOVA-AUD-01,audio,South,online,2,149.99,0.0412,287.62
2026-03-01,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0576,141.35
2026-03-01,NOVA-AUD-01,audio,East,online,3,149.99,0.0455,429.5
2026-03-01,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0582,282.52
2026-03-01,NOVA-AUD-01,audio,East,b2b,1,149.99,0.0958,135.62
2026-03-01,NOVA-AUD-01,audio,West,online,3,149.99,0.0587,423.56
2026-03-01,NOVA-AUD-01,audio,West,marketplace,1,149.99,0.0553,141.7
2026-03-01,NOVA-AUD-02,audio,North,online,4,89.99,0.0551,340.13
2026-03-01,NOVA-AUD-02,audio,North,marketplace,2,89.99,0.0574,169.65
2026-03-01,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1037,80.66
2026-03-01,NOVA-AUD-02,audio,South,online,3,89.99,0.0537,255.47
2026-03-01,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0419,172.44
2026-03-01,NOVA-AUD-02,audio,South,b2b,1,89.99,0.1065,80.41
2026-03-01,NOVA-AUD-02,audio,East,online,4,89.99,0.0504,341.82
2026-03-01,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0497,171.03
2026-03-01,NOVA-AUD-02,audio,East,b2b,1,89.99,0.1082,80.25
2026-03-01,NOVA-AUD-02,audio,West,online,3,89.99,0.0431,258.33
2026-03-01,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0438,172.1
2026-03-01,NOVA-AUD-02,audio,West,b2b,1,89.99,0.1023,80.78
2026-03-01,NOVA-MOB-01,mobile,North,online,3,699.99,0.0505,1993.92
2026-03-01,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.051,664.29
2026-03-01,NOVA-MOB-01,mobile,South,online,1,699.99,0.0492,665.55
2026-03-01,NOVA-MOB-01,mobile,East,online,3,699.99,0.0496,1995.81
2026-03-01,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0473,666.88
2026-03-01,NOVA-MOB-01,mobile,West,online,2,699.99,0.052,1327.18
2026-03-01,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0468,667.23
2026-03-01,NOVA-MOB-02,mobile,North,online,2,449.99,0.0563,849.31
2026-03-01,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0571,424.3
2026-03-01,NOVA-MOB-02,mobile,South,online,2,449.99,0.0425,861.73
2026-03-01,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0416,431.27
2026-03-01,NOVA-MOB-02,mobile,East,online,3,449.99,0.0416,1293.81
2026-03-01,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0551,425.2
2026-03-01,NOVA-MOB-02,mobile,West,online,2,449.99,0.0559,849.67
2026-03-01,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0412,431.45
2026-03-01,NOVA-CPT-01,computing,North,online,1,999.99,0.0413,958.69
2026-03-01,NOVA-CPT-01,computing,North,marketplace,1,999.99,0.0551,944.89
2026-03-01,NOVA-CPT-01,computing,South,online,1,999.99,0.0441,955.89
2026-03-01,NOVA-CPT-01,computing,East,online,1,999.99,0.0418,958.19
2026-03-01,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.0588,941.19
2026-03-01,NOVA-CPT-01,computing,West,online,1,999.99,0.0432,956.79
2026-03-01,NOVA-CPT-02,computing,North,online,2,399.99,0.0514,758.86
2026-03-01,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0516,379.35
2026-03-01,NOVA-CPT-02,computing,South,online,1,399.99,0.0438,382.47
2026-03-01,NOVA-CPT-02,computing,East,online,2,399.99,0.0595,752.38
2026-03-01,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0443,382.27
2026-03-01,NOVA-CPT-02,computing,West,online,2,399.99,0.0473,762.14
2026-03-01,NOVA-CPT-02,computing,West,marketplace,1,399.99,0.0488,380.47
2026-03-01,NOVA-WBL-01,wearables,North,online,2,299.99,0.0471,571.72
2026-03-01,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0443,286.7
2026-03-01,NOVA-WBL-01,wearables,South,online,2,299.99,0.0597,564.16
2026-03-01,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0422,287.33
2026-03-01,NOVA-WBL-01,wearables,East,online,3,299.99,0.0541,851.28
2026-03-01,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0408,287.75
2026-03-01,NOVA-WBL-01,wearables,West,online,2,299.99,0.0457,572.56
2026-03-01,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0462,286.13
2026-03-01,NOVA-WBL-02,wearables,North,online,4,79.99,0.0511,303.61
2026-03-01,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0571,150.85
2026-03-01,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.0914,72.68
2026-03-01,NOVA-WBL-02,wearables,South,online,4,79.99,0.0495,304.12
2026-03-01,NOVA-WBL-02,wearables,South,marketplace,2,79.99,0.0436,153.0
2026-03-01,NOVA-WBL-02,wearables,South,b2b,1,79.99,0.0998,72.01
2026-03-01,NOVA-WBL-02,wearables,East,online,3,79.99,0.0488,228.26
2026-03-01,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0417,153.31
2026-03-01,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.098,72.15
2026-03-01,NOVA-WBL-02,wearables,West,online,3,79.99,0.042,229.89
2026-03-01,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0596,150.45
2026-03-01,NOVA-ACC-01,accessories,North,online,10,29.99,0.0468,285.86
2026-03-01,NOVA-ACC-01,accessories,North,marketplace,4,29.99,0.0598,112.79
2026-03-01,NOVA-ACC-01,accessories,North,b2b,1,29.99,0.1068,26.79
2026-03-01,NOVA-ACC-01,accessories,South,online,7,29.99,0.0456,200.36
2026-03-01,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0516,85.33
2026-03-01,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.1058,26.82
2026-03-01,NOVA-ACC-01,accessories,East,online,8,29.99,0.048,228.4
2026-03-01,NOVA-ACC-01,accessories,East,marketplace,4,29.99,0.0521,113.71
2026-03-01,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.0997,54.0
2026-03-01,NOVA-ACC-01,accessories,West,online,6,29.99,0.0554,169.97
2026-03-01,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.045,85.92
2026-03-01,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.1026,26.91
2026-03-01,NOVA-ACC-02,accessories,North,online,5,49.99,0.042,239.45
2026-03-01,NOVA-ACC-02,accessories,North,marketplace,2,49.99,0.0414,95.84
2026-03-01,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1094,44.52
2026-03-01,NOVA-ACC-02,accessories,South,online,4,49.99,0.0536,189.24
2026-03-01,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0524,94.74
2026-03-01,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.0915,45.42
2026-03-01,NOVA-ACC-02,accessories,East,online,6,49.99,0.0554,283.32
2026-03-01,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.044,143.37
2026-03-01,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.0998,45.0
2026-03-01,NOVA-ACC-02,accessories,West,online,4,49.99,0.0469,190.58
2026-03-01,NOVA-ACC-02,accessories,West,marketplace,3,49.99,0.0509,142.34
2026-03-01,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.0906,45.46
2026-03-02,NOVA-AUD-01,audio,North,online,4,149.99,0.0583,564.98
2026-03-02,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0463,286.09
2026-03-02,NOVA-AUD-01,audio,North,b2b,1,149.99,0.0992,135.11
2026-03-02,NOVA-AUD-01,audio,South,online,2,149.99,0.0511,284.65
2026-03-02,NOVA-AUD-01,audio,South,marketplace,2,149.99,0.0461,286.15
2026-03-02,NOVA-AUD-01,audio,South,b2b,1,149.99,0.0998,135.02
2026-03-02,NOVA-AUD-01,audio,East,online,3,149.99,0.0543,425.54
2026-03-02,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0422,287.32
2026-03-02,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1032,134.51
2026-03-02,NOVA-AUD-01,audio,West,online,3,149.99,0.0514,426.84
2026-03-02,NOVA-AUD-01,audio,West,marketplace,1,149.99,0.0571,141.43
2026-03-02,NOVA-AUD-02,audio,North,online,5,89.99,0.0499,427.5
2026-03-02,NOVA-AUD-02,audio,North,marketplace,3,89.99,0.0523,255.85
2026-03-02,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1096,80.13
2026-03-02,NOVA-AUD-02,audio,South,online,3,89.99,0.0406,259.01
2026-03-02,NOVA-AUD-02,audio,South,marketplace,1,89.99,0.0567,84.89
2026-03-02,NOVA-AUD-02,audio,South,b2b,1,89.99,0.1048,80.56
2026-03-02,NOVA-AUD-02,audio,East,online,4,89.99,0.0578,339.15
2026-03-02,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0419,172.44
2026-03-02,NOVA-AUD-02,audio,East,b2b,1,89.99,0.0971,81.25
2026-03-02,NOVA-AUD-02,audio,West,online,4,89.99,0.0532,340.81
2026-03-02,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.053,170.44
2026-03-02,NOVA-AUD-02,audio,West,b2b,1,89.99,0.1082,80.25
2026-03-02,NOVA-MOB-01,mobile,North,online,2,699.99,0.0461,1335.44
2026-03-02,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0404,671.71
2026-03-02,NOVA-MOB-01,mobile,South,online,2,699.99,0.0573,1319.76
2026-03-02,NOVA-MOB-01,mobile,South,marketplace,1,699.99,0.058,659.39
2026-03-02,NOVA-MOB-01,mobile,East,online,2,699.99,0.0518,1327.46
2026-03-02,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0476,666.67
2026-03-02,NOVA-MOB-01,mobile,West,online,2,699.99,0.0562,1321.3
2026-03-02,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0535,662.54
2026-03-02,NOVA-MOB-02,mobile,North,online,3,449.99,0.0553,1275.32
2026-03-02,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0523,426.46
2026-03-02,NOVA-MOB-02,mobile,South,online,2,449.99,0.0499,855.07
2026-03-02,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0557,424.93
2026-03-02,NOVA-MOB-02,mobile,East,online,3,449.99,0.0457,1288.28
2026-03-02,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0599,423.04
2026-03-02,NOVA-MOB-02,mobile,West,online,2,449.99,0.0549,850.57
2026-03-02,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0569,424.39
2026-03-02,NOVA-CPT-01,computing,North,online,1,999.99,0.0413,958.69
2026-03-02,NOVA-CPT-01,computing,North,marketplace,1,999.99,0.0495,950.49
2026-03-02,NOVA-CPT-01,computing,South,online,1,999.99,0.053,946.99
2026-03-02,NOVA-CPT-01,computing,East,online,1,999.99,0.0508,949.19
2026-03-02,NOVA-CPT-01,computing,West,online,1,999.99,0.0491,950.89
2026-03-02,NOVA-CPT-02,computing,North,online,1,399.99,0.0541,378.35
2026-03-02,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0515,379.39
2026-03-02,NOVA-CPT-02,computing,South,online,2,399.99,0.0548,756.14
2026-03-02,NOVA-CPT-02,computing,East,online,2,399.99,0.0523,758.14
2026-03-02,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0487,380.51
2026-03-02,NOVA-CPT-02,computing,West,online,1,399.99,0.0504,379.83
2026-03-02,NOVA-WBL-01,wearables,North,online,2,299.99,0.0537,567.76
2026-03-02,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0487,285.38
2026-03-02,NOVA-WBL-01,wearables,South,online,2,299.99,0.0413,575.2
2026-03-02,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0482,285.53
2026-03-02,NOVA-WBL-01,wearables,East,online,3,299.99,0.0451,859.38
2026-03-02,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0481,285.56
2026-03-02,NOVA-WBL-01,wearables,West,online,2,299.99,0.0449,573.04
2026-03-02,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0493,285.2
2026-03-02,NOVA-WBL-02,wearables,North,online,4,79.99,0.0529,303.03
2026-03-02,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0432,153.07
2026-03-02,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.0952,72.37
2026-03-02,NOVA-WBL-02,wearables,South,online,4,79.99,0.0532,302.94
2026-03-02,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.0571,75.42
2026-03-02,NOVA-WBL-02,wearables,South,b2b,1,79.99,0.0997,72.01
2026-03-02,NOVA-WBL-02,wearables,East,online,3,79.99,0.0572,226.24
2026-03-02,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.052,151.66
2026-03-02,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.108,71.35
2026-03-02,NOVA-WBL-02,wearables,West,online,3,79.99,0.0473,228.62
2026-03-02,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0418,153.29
2026-03-02,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.1045,71.63
2026-03-02,NOVA-ACC-01,accessories,North,online,7,29.99,0.0422,201.07
2026-03-02,NOVA-ACC-01,accessories,North,marketplace,5,29.99,0.0587,141.15
2026-03-02,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.1066,53.59
2026-03-02,NOVA-ACC-01,accessories,South,online,7,29.99,0.0586,197.63
2026-03-02,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0577,84.78
2026-03-02,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.0924,27.22
2026-03-02,NOVA-ACC-01,accessories,East,online,9,29.99,0.0466,257.33
2026-03-02,NOVA-ACC-01,accessories,East,marketplace,4,29.99,0.0478,114.23
2026-03-02,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.0947,54.3
2026-03-02,NOVA-ACC-01,accessories,West,online,6,29.99,0.0429,172.22
2026-03-02,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0594,84.63
2026-03-02,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.0951,27.14
2026-03-02,NOVA-ACC-02,accessories,North,online,6,49.99,0.0498,285.0
2026-03-02,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.059,141.12
2026-03-02,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.0985,45.07
2026-03-02,NOVA-ACC-02,accessories,South,online,5,49.99,0.0593,235.13
2026-03-02,NOVA-ACC-02,accessories,South,marketplace,3,49.99,0.0587,141.17
2026-03-02,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.1043,44.78
2026-03-02,NOVA-ACC-02,accessories,East,online,6,49.99,0.0404,287.82
2026-03-02,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.0521,142.16
2026-03-02,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1032,44.83
2026-03-02,NOVA-ACC-02,accessories,West,online,5,49.99,0.0538,236.5
2026-03-02,NOVA-ACC-02,accessories,West,marketplace,3,49.99,0.0448,143.25
2026-03-02,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.0962,45.18
2026-03-03,NOVA-AUD-01,audio,North,online,5,149.99,0.0473,714.48
2026-03-03,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0424,287.26
2026-03-03,NOVA-AUD-01,audio,North,b2b,1,149.99,0.1072,133.91
2026-03-03,NOVA-AUD-01,audio,South,online,3,149.99,0.0582,423.78
2026-03-03,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0596,141.05
2026-03-03,NOVA-AUD-01,audio,East,online,3,149.99,0.0565,424.55
2026-03-03,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0442,286.72
2026-03-03,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1083,133.75
2026-03-03,NOVA-AUD-01,audio,West,online,3,149.99,0.0576,424.05
2026-03-03,NOVA-AUD-01,audio,West,marketplace,2,149.99,0.0481,285.55
2026-03-03,NOVA-AUD-02,audio,North,online,6,89.99,0.0565,509.43
2026-03-03,NOVA-AUD-02,audio,North,marketplace,3,89.99,0.0494,256.63
2026-03-03,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1068,80.38
2026-03-03,NOVA-AUD-02,audio,South,online,4,89.99,0.0575,339.26
2026-03-03,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0565,169.81
2026-03-03,NOVA-AUD-02,audio,South,b2b,1,89.99,0.1001,80.98
2026-03-03,NOVA-AUD-02,audio,East,online,4,89.99,0.052,341.24
2026-03-03,NOVA-AUD-02,audio,East,marketplace,3,89.99,0.0548,255.18
2026-03-03,NOVA-AUD-02,audio,East,b2b,1,89.99,0.0905,81.85
2026-03-03,NOVA-AUD-02,audio,West,online,3,89.99,0.0528,255.72
2026-03-03,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0558,169.94
2026-03-03,NOVA-AUD-02,audio,West,b2b,1,89.99,0.098,81.17
2026-03-03,NOVA-MOB-01,mobile,North,online,2,699.99,0.0463,1335.16
2026-03-03,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0432,669.75
2026-03-03,NOVA-MOB-01,mobile,South,online,2,699.99,0.0566,1320.74
2026-03-03,NOVA-MOB-01,mobile,South,marketplace,1,699.99,0.0569,660.16
2026-03-03,NOVA-MOB-01,mobile,East,online,2,699.99,0.0464,1335.02
2026-03-03,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0547,661.7
2026-03-03,NOVA-MOB-01,mobile,West,online,2,699.99,0.0565,1320.88
2026-03-03,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.044,669.19
2026-03-03,NOVA-MOB-02,mobile,North,online,2,449.99,0.0575,848.23
2026-03-03,NOVA-MOB-02,mobile,North,marketplace,2,449.99,0.0577,848.05
2026-03-03,NOVA-MOB-02,mobile,South,online,3,449.99,0.0585,1271.0
2026-03-03,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0525,426.37
2026-03-03,NOVA-MOB-02,mobile,East,online,3,449.99,0.044,1290.57
2026-03-03,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0434,430.46
2026-03-03,NOVA-MOB-02,mobile,West,online,2,449.99,0.0452,859.3
2026-03-03,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0474,428.66
2026-03-03,NOVA-CPT-01,computing,North,online,1,999.99,0.0544,945.59
2026-03-03,NOVA-CPT-01,computing,South,online,1,999.99,0.0535,946.49
2026-03-03,NOVA-CPT-01,computing,East,online,1,999.99,0.0572,942.79
2026-03-03,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.0458,954.19
2026-03-03,NOVA-CPT-01,computing,West,online,1,999.99,0.0571,942.89
2026-03-03,NOVA-CPT-02,computing,North,online,2,399.99,0.0535,757.18
2026-03-03,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0482,380.71
2026-03-03,NOVA-CPT-02,computing,South,online,1,399.99,0.0452,381.91
2026-03-03,NOVA-CPT-02,computing,South,marketplace,1,399.99,0.0581,376.75
2026-03-03,NOVA-CPT-02,computing,East,online,2,399.99,0.0492,760.62
2026-03-03,NOVA-CPT-02,computing,West,online,1,399.99,0.0539,378.43
2026-03-03,NOVA-CPT-02,computing,West,marketplace,1,399.99,0.0543,378.27
2026-03-03,NOVA-WBL-01,wearables,North,online,3,299.99,0.0451,859.38
2026-03-03,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0412,287.63
2026-03-03,NOVA-WBL-01,wearables,South,online,2,299.99,0.0582,565.06
2026-03-03,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0588,282.35
2026-03-03,NOVA-WBL-01,wearables,East,online,3,299.99,0.055,850.47
2026-03-03,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0451,286.46
2026-03-03,NOVA-WBL-01,wearables,West,online,2,299.99,0.0479,571.24
2026-03-03,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0594,282.17
2026-03-03,NOVA-WBL-02,wearables,North,online,4,79.99,0.0452,305.5
2026-03-03,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0586,150.61
2026-03-03,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.0926,72.58
2026-03-03,NOVA-WBL-02,wearables,South,online,3,79.99,0.0506,227.83
2026-03-03,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.0423,76.61
2026-03-03,NOVA-WBL-02,wearables,East,online,3,79.99,0.0574,226.2
2026-03-03,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.055,151.18
2026-03-03,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.0957,72.33
2026-03-03,NOVA-WBL-02,wearables,West,online,4,79.99,0.0523,303.23
2026-03-03,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0453,152.73
2026-03-03,NOVA-ACC-01,accessories,North,online,9,29.99,0.0463,257.41
2026-03-03,NOVA-ACC-01,accessories,North,marketplace,5,29.99,0.0553,141.66
2026-03-03,NOVA-ACC-01,accessories,North,b2b,1,29.99,0.1071,26.78
2026-03-03,NOVA-ACC-01,accessories,South,online,7,29.99,0.056,198.17
2026-03-03,NOVA-ACC-01,accessories,South,marketplace,2,29.99,0.043,57.4
2026-03-03,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.0907,27.27
2026-03-03,NOVA-ACC-01,accessories,East,online,7,29.99,0.0541,198.57
2026-03-03,NOVA-ACC-01,accessories,East,marketplace,4,29.99,0.0599,112.77
2026-03-03,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.0908,54.53
2026-03-03,NOVA-ACC-01,accessories,West,online,6,29.99,0.0542,170.19
2026-03-03,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0499,85.48
2026-03-03,NOVA-ACC-01,accessories,West,b2b,2,29.99,0.1073,53.54
2026-03-03,NOVA-ACC-02,accessories,North,online,5,49.99,0.0419,239.48
2026-03-03,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0436,143.43
2026-03-03,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1002,44.98
2026-03-03,NOVA-ACC-02,accessories,South,online,4,49.99,0.0578,188.4
2026-03-03,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0517,94.81
2026-03-03,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.1005,44.97
2026-03-03,NOVA-ACC-02,accessories,East,online,6,49.99,0.0483,285.45
2026-03-03,NOVA-ACC-02,accessories,East,marketplace,2,49.99,0.0554,94.44
2026-03-03,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1077,44.61
2026-03-03,NOVA-ACC-02,accessories,West,online,4,49.99,0.0536,189.24
2026-03-03,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.0479,95.19
2026-03-03,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.109,44.54
2026-03-04,NOVA-AUD-01,audio,North,online,4,149.99,0.0431,574.1
2026-03-04,NOVA-AUD-01,audio,North,marketplace,1,149.99,0.0566,141.5
2026-03-04,NOVA-AUD-01,audio,North,b2b,1,149.99,0.0991,135.13
2026-03-04,NOVA-AUD-01,audio,South,online,4,149.99,0.0519,568.82
2026-03-04,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0594,141.08
2026-03-04,NOVA-AUD-01,audio,East,online,4,149.99,0.0465,572.06
2026-03-04,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0547,283.57
2026-03-04,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1014,134.78
2026-03-04,NOVA-AUD-01,audio,West,online,3,149.99,0.041,431.52
2026-03-04,NOVA-AUD-01,audio,West,marketplace,2,149.99,0.0465,286.03
2026-03-04,NOVA-AUD-02,audio,North,online,4,89.99,0.059,338.72
2026-03-04,NOVA-AUD-02,audio,North,marketplace,2,89.99,0.048,171.34
2026-03-04,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1093,80.15
2026-03-04,NOVA-AUD-02,audio,South,online,4,89.99,0.0418,344.91
2026-03-04,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0433,172.19
2026-03-04,NOVA-AUD-02,audio,South,b2b,1,89.99,0.0957,81.38
2026-03-04,NOVA-AUD-02,audio,East,online,5,89.99,0.0531,426.06
2026-03-04,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0498,171.02
2026-03-04,NOVA-AUD-02,audio,East,b2b,1,89.99,0.1061,80.44
