date,sku,dc_id,region,on_hand_units,allocated_units,available_units,fill_rate
2026-03-16,NOVA-ACC-02,DC-WEST,West,518,228,290,0.8994
2026-03-17,NOVA-AUD-01,DC-NORTH,North,389,157,232,0.8798
2026-03-17,NOVA-AUD-01,DC-SOUTH,South,442,135,307,0.8607
2026-03-17,NOVA-AUD-01,DC-EAST,East,378,109,269,0.9349
2026-03-17,NOVA-AUD-01,DC-WEST,West,362,155,207,0.9145
2026-03-17,NOVA-AUD-02,DC-NORTH,North,496,154,342,0.9249
2026-03-17,NOVA-AUD-02,DC-SOUTH,South,477,125,352,0.9452
2026-03-17,NOVA-AUD-02,DC-EAST,East,446,137,309,0.8676
2026-03-17,NOVA-AUD-02,DC-WEST,West,424,117,307,0.8556
2026-03-17,NOVA-MOB-01,DC-NORTH,North,217,72,145,0.8513
2026-03-17,NOVA-MOB-01,DC-SOUTH,South,264,107,157,0.9174
2026-03-17,NOVA-MOB-01,DC-EAST,East,270,110,160,0.8504
2026-03-17,NOVA-MOB-01,DC-WEST,West,241,96,145,0.8723
2026-03-17,NOVA-MOB-02,DC-NORTH,North,353,153,200,0.8588
2026-03-17,NOVA-MOB-02,DC-SOUTH,South,306,106,200,0.9415
2026-03-17,NOVA-MOB-02,DC-EAST,East,352,102,250,0.9236
2026-03-17,NOVA-MOB-02,DC-WEST,West,321,140,181,0.9225
2026-03-17,NOVA-CPT-01,DC-NORTH,North,144,57,87,0.9361
2026-03-17,NOVA-CPT-01,DC-SOUTH,South,188,51,137,0.9237
2026-03-17,NOVA-CPT-01,DC-EAST,East,150,66,84,0.9136
2026-03-17,NOVA-CPT-01,DC-WEST,West,169,45,124,0.8874
2026-03-17,NOVA-CPT-02,DC-NORTH,North,179,60,119,0.8663
2026-03-17,NOVA-CPT-02,DC-SOUTH,South,188,55,133,0.903
2026-03-17,NOVA-CPT-02,DC-EAST,East,202,90,112,0.9179
2026-03-17,NOVA-CPT-02,DC-WEST,West,185,49,136,0.933
2026-03-17,NOVA-WBL-01,DC-NORTH,North,240,98,142,0.9463
2026-03-17,NOVA-WBL-01,DC-SOUTH,South,250,106,144,0.9452
2026-03-17,NOVA-WBL-01,DC-EAST,East,284,121,163,0.9537
2026-03-17,NOVA-WBL-01,DC-WEST,West,295,127,168,0.9292
2026-03-17,NOVA-WBL-02,DC-NORTH,North,374,156,218,0.9317
2026-03-17,NOVA-WBL-02,DC-SOUTH,South,413,176,237,0.8719
2026-03-17,NOVA-WBL-02,DC-EAST,East,402,125,277,0.9172
2026-03-17,NOVA-WBL-02,DC-WEST,West,470,174,296,0.9196
2026-03-17,NOVA-ACC-01,DC-NORTH,North,735,317,418,0.8947
2026-03-17,NOVA-ACC-01,DC-SOUTH,South,697,228,469,0.9099
2026-03-17,NOVA-ACC-01,DC-EAST,East,785,257,528,0.8791
2026-03-17,NOVA-ACC-01,DC-WEST,West,658,185,473,0.9002
2026-03-17,NOVA-ACC-02,DC-NORTH,North,520,194,326,0.8522
2026-03-17,NOVA-ACC-02,DC-SOUTH,South,487,183,304,0.9133
2026-03-17,NOVA-ACC-02,DC-EAST,East,519,130,389,0.8508
2026-03-17,NOVA-ACC-02,DC-WEST,West,583,222,361,0.9132
2026-03-18,NOVA-AUD-01,DC-NORTH,North,376,130,246,0.9023
2026-03-18,NOVA-AUD-01,DC-SOUTH,South,377,112,265,0.8827
2026-03-18,NOVA-AUD-01,DC-EAST,East,400,151,249,0.9476
2026-03-18,NOVA-AUD-01,DC-WEST,West,431,109,322,0.9378
2026-03-18,NOVA-AUD-02,DC-NORTH,North,487,143,344,0.9453
2026-03-18,NOVA-AUD-02,DC-SOUTH,South,443,144,299,0.9525
2026-03-18,NOVA-AUD-02,DC-EAST,East,537,236,301,0.8779
2026-03-18,NOVA-AUD-02,DC-WEST,West,514,216,298,0.9208
2026-03-18,NOVA-MOB-01,DC-NORTH,North,257,84,173,0.9125
2026-03-18,NOVA-MOB-01,DC-SOUTH,South,267,79,188,0.9062
2026-03-18,NOVA-MOB-01,DC-EAST,East,255,100,155,0.9258
2026-03-18,NOVA-MOB-01,DC-WEST,West,216,54,162,0.9457
2026-03-18,NOVA-MOB-02,DC-NORTH,North,352,137,215,0.9436
2026-03-18,NOVA-MOB-02,DC-SOUTH,South,347,133,214,0.9193
2026-03-18,NOVA-MOB-02,DC-EAST,East,289,90,199,0.9377
2026-03-18,NOVA-MOB-02,DC-WEST,West,307,85,222,0.8942
2026-03-18,NOVA-CPT-01,DC-NORTH,North,145,39,106,0.9246
2026-03-18,NOVA-CPT-01,DC-SOUTH,South,177,74,103,0.8964
2026-03-18,NOVA-CPT-01,DC-EAST,East,191,73,118,0.8644
2026-03-18,NOVA-CPT-01,DC-WEST,West,179,60,119,0.8814
2026-03-18,NOVA-CPT-02,DC-NORTH,North,217,60,157,0.93
2026-03-18,NOVA-CPT-02,DC-SOUTH,South,225,84,141,0.9473
2026-03-18,NOVA-CPT-02,DC-EAST,East,211,76,135,0.8488
2026-03-18,NOVA-CPT-02,DC-WEST,West,240,68,172,0.9206
2026-03-18,NOVA-WBL-01,DC-NORTH,North,246,64,182,0.9151
2026-03-18,NOVA-WBL-01,DC-SOUTH,South,249,100,149,0.8519
2026-03-18,NOVA-WBL-01,DC-EAST,East,250,100,150,0.9105
2026-03-18,NOVA-WBL-01,DC-WEST,West,252,80,172,0.9359
2026-03-18,NOVA-WBL-02,DC-NORTH,North,398,127,271,0.9507
2026-03-18,NOVA-WBL-02,DC-SOUTH,South,376,110,266,0.852
2026-03-18,NOVA-WBL-02,DC-EAST,East,364,146,218,0.892
2026-03-18,NOVA-WBL-02,DC-WEST,West,473,180,293,0.8688
2026-03-18,NOVA-ACC-01,DC-NORTH,North,816,334,482,0.8631
2026-03-18,NOVA-ACC-01,DC-SOUTH,South,678,221,457,0.8932
2026-03-18,NOVA-ACC-01,DC-EAST,East,777,289,488,0.8588
2026-03-18,NOVA-ACC-01,DC-WEST,West,692,212,480,0.8633
2026-03-18,NOVA-ACC-02,DC-NORTH,North,619,181,438,0.8854
2026-03-18,NOVA-ACC-02,DC-SOUTH,South,625,199,426,0.8651
2026-03-18,NOVA-ACC-02,DC-EAST,East,580,187,393,0.889
2026-03-18,NOVA-ACC-02,DC-WEST,West,534,150,384,0.9086
2026-03-19,NOVA-AUD-01,DC-NORTH,North,353,154,199,0.8812
2026-03-19,NOVA-AUD-01,DC-SOUTH,South,403,147,256,0.9253
2026-03-19,NOVA-AUD-01,DC-EAST,East,368,113,255,0.9271
2026-03-19,NOVA-AUD-01,DC-WEST,West,391,169,222,0.9282
2026-03-19,NOVA-AUD-02,DC-NORTH,North,479,138,341,0.8948
2026-03-19,NOVA-AUD-02,DC-SOUTH,South,498,195,303,0.9349
2026-03-19,NOVA-AUD-02,DC-EAST,East,467,155,312,0.8775
2026-03-19,NOVA-AUD-02,DC-WEST,West,491,176,315,0.9443
2026-03-19,NOVA-MOB-01,DC-NORTH,North,289,97,192,0.909
2026-03-19,NOVA-MOB-01,DC-SOUTH,South,282,88,194,0.8996
2026-03-19,NOVA-MOB-01,DC-EAST,East,268,84,184,0.9066
2026-03-19,NOVA-MOB-01,DC-WEST,West,279,122,157,0.8516
2026-03-19,NOVA-MOB-02,DC-NORTH,North,304,120,184,0.9088
2026-03-19,NOVA-MOB-02,DC-SOUTH,South,347,146,201,0.8532
2026-03-19,NOVA-MOB-02,DC-EAST,East,296,111,185,0.8798
2026-03-19,NOVA-MOB-02,DC-WEST,West,274,123,151,0.8818
2026-03-19,NOVA-CPT-01,DC-NORTH,North,168,42,126,0.9402
2026-03-19,NOVA-CPT-01,DC-SOUTH,South,164,53,111,0.9119
2026-03-19,NOVA-CPT-01,DC-EAST,East,173,44,129,0.9248
2026-03-19,NOVA-CPT-01,DC-WEST,West,145,58,87,0.9204
2026-03-19,NOVA-CPT-02,DC-NORTH,North,204,51,153,0.9488
2026-03-19,NOVA-CPT-02,DC-SOUTH,South,203,71,132,0.9305
2026-03-19,NOVA-CPT-02,DC-EAST,East,230,80,150,0.8494
2026-03-19,NOVA-CPT-02,DC-WEST,West,197,65,132,0.9284
2026-03-19,NOVA-WBL-01,DC-NORTH,North,265,111,154,0.914
2026-03-19,NOVA-WBL-01,DC-SOUTH,South,251,94,157,0.8631
2026-03-19,NOVA-WBL-01,DC-EAST,East,266,72,194,0.9287
2026-03-19,NOVA-WBL-01,DC-WEST,West,306,110,196,0.8649
2026-03-19,NOVA-WBL-02,DC-NORTH,North,459,180,279,0.8747
2026-03-19,NOVA-WBL-02,DC-SOUTH,South,460,205,255,0.9409
2026-03-19,NOVA-WBL-02,DC-EAST,East,373,129,244,0.8723
2026-03-19,NOVA-WBL-02,DC-WEST,West,477,128,349,0.9401
2026-03-19,NOVA-ACC-01,DC-NORTH,North,772,233,539,0.9381
2026-03-19,NOVA-ACC-01,DC-SOUTH,South,800,250,550,0.8565
2026-03-19,NOVA-ACC-01,DC-EAST,East,809,355,454,0.8758
2026-03-19,NOVA-ACC-01,DC-WEST,West,828,299,529,0.872
2026-03-19,NOVA-ACC-02,DC-NORTH,North,641,200,441,0.9429
2026-03-19,NOVA-ACC-02,DC-SOUTH,South,642,189,453,0.9
2026-03-19,NOVA-ACC-02,DC-EAST,East,587,213,374,0.9138
2026-03-19,NOVA-ACC-02,DC-WEST,West,577,215,362,0.9273
2026-03-20,NOVA-AUD-01,DC-NORTH,North,384,122,262,0.948
2026-03-20,NOVA-AUD-01,DC-SOUTH,South,441,167,274,0.9108
2026-03-20,NOVA-AUD-01,DC-EAST,East,373,103,270,0.9233
2026-03-20,NOVA-AUD-01,DC-WEST,West,409,128,281,0.86
2026-03-20,NOVA-AUD-02,DC-NORTH,North,417,162,255,0.8531
2026-03-20,NOVA-AUD-02,DC-SOUTH,South,429,164,265,0.9274
2026-03-20,NOVA-AUD-02,DC-EAST,East,483,194,289,0.8592
2026-03-20,NOVA-AUD-02,DC-WEST,West,458,170,288,0.8718
2026-03-20,NOVA-MOB-01,DC-NORTH,North,246,62,184,0.9046
2026-03-20,NOVA-MOB-01,DC-SOUTH,South,268,116,152,0.8518
2026-03-20,NOVA-MOB-01,DC-EAST,East,264,80,184,0.9535
2026-03-20,NOVA-MOB-01,DC-WEST,West,238,95,143,0.9146
2026-03-20,NOVA-MOB-02,DC-NORTH,North,271,103,168,0.9432
2026-03-20,NOVA-MOB-02,DC-SOUTH,South,350,91,259,0.9375
2026-03-20,NOVA-MOB-02,DC-EAST,East,295,102,193,0.9299
2026-03-20,NOVA-MOB-02,DC-WEST,West,281,121,160,0.9531
2026-03-20,NOVA-CPT-01,DC-NORTH,North,160,63,97,0.8641
2026-03-20,NOVA-CPT-01,DC-SOUTH,South,143,44,99,0.8478
2026-03-20,NOVA-CPT-01,DC-EAST,East,168,51,117,0.8557
2026-03-20,NOVA-CPT-01,DC-WEST,West,168,60,108,0.946
2026-03-20,NOVA-CPT-02,DC-NORTH,North,204,62,142,0.8499
2026-03-20,NOVA-CPT-02,DC-SOUTH,South,207,70,137,0.881
2026-03-20,NOVA-CPT-02,DC-EAST,East,180,58,122,0.8589
2026-03-20,NOVA-CPT-02,DC-WEST,West,241,66,175,0.8512
2026-03-20,NOVA-WBL-01,DC-NORTH,North,255,82,173,0.8944
2026-03-20,NOVA-WBL-01,DC-SOUTH,South,277,69,208,0.9363
2026-03-20,NOVA-WBL-01,DC-EAST,East,275,111,164,0.9535
2026-03-20,NOVA-WBL-01,DC-WEST,West,293,74,219,0.9386
2026-03-20,NOVA-WBL-02,DC-NORTH,North,407,175,232,0.8918
2026-03-20,NOVA-WBL-02,DC-SOUTH,South,391,114,277,0.8854
2026-03-20,NOVA-WBL-02,DC-EAST,East,369,152,217,0.8744
2026-03-20,NOVA-WBL-02,DC-WEST,West,465,135,330,0.9376
2026-03-20,NOVA-ACC-01,DC-NORTH,North,726,294,432,0.8849
2026-03-20,NOVA-ACC-01,DC-SOUTH,South,846,302,544,0.8633
2026-03-20,NOVA-ACC-01,DC-EAST,East,761,199,562,0.8902
2026-03-20,NOVA-ACC-01,DC-WEST,West,797,220,577,0.8607
2026-03-20,NOVA-ACC-02,DC-NORTH,North,576,219,357,0.9346
2026-03-20,NOVA-ACC-02,DC-SOUTH,South,541,208,333,0.9422
2026-03-20,NOVA-ACC-02,DC-EAST,East,576,194,382,0.8483
2026-03-20,NOVA-ACC-02,DC-WEST,West,563,160,403,0.8919
2026-03-21,NOVA-AUD-01,DC-NORTH,North,335,95,240,0.8703
2026-03-21,NOVA-AUD-01,DC-SOUTH,South,428,163,265,0.8489
2026-03-21,NOVA-AUD-01,DC-EAST,East,406,171,235,0.8855
2026-03-21,NOVA-AUD-01,DC-WEST,West,402,163,239,0.909
2026-03-21,NOVA-AUD-02,DC-NORTH,North,465,188,277,0.8682
2026-03-21,NOVA-AUD-02,DC-SOUTH,South,454,137,317,0.867
2026-03-21,NOVA-AUD-02,DC-EAST,East,467,176,291,0.8917
2026-03-21,NOVA-AUD-02,DC-WEST,West,446,143,303,0.9396
2026-03-21,NOVA-MOB-01,DC-NORTH,North,266,80,186,0.9208
2026-03-21,NOVA-MOB-01,DC-SOUTH,South,232,83,149,0.8971
2026-03-21,NOVA-MOB-01,DC-EAST,East,267,93,174,0.8463
2026-03-21,NOVA-MOB-01,DC-WEST,West,256,68,188,0.9306
2026-03-21,NOVA-MOB-02,DC-NORTH,North,325,127,198,0.8554
2026-03-21,NOVA-MOB-02,DC-SOUTH,South,328,97,231,0.8971
2026-03-21,NOVA-MOB-02,DC-EAST,East,291,111,180,0.8633
2026-03-21,NOVA-MOB-02,DC-WEST,West,280,84,196,0.864
2026-03-21,NOVA-CPT-01,DC-NORTH,North,146,62,84,0.8473
2026-03-21,NOVA-CPT-01,DC-SOUTH,South,166,66,100,0.8566
2026-03-21,NOVA-CPT-01,DC-EAST,East,167,57,110,0.911
2026-03-21,NOVA-CPT-01,DC-WEST,West,154,61,93,0.8984
2026-03-21,NOVA-CPT-02,DC-NORTH,North,229,86,143,0.9369
2026-03-21,NOVA-CPT-02,DC-SOUTH,South,224,64,160,0.9483
2026-03-21,NOVA-CPT-02,DC-EAST,East,189,49,140,0.9008
2026-03-21,NOVA-CPT-02,DC-WEST,West,187,79,108,0.879
2026-03-21,NOVA-WBL-01,DC-NORTH,North,281,107,174,0.9234
2026-03-21,NOVA-WBL-01,DC-SOUTH,South,310,84,226,0.899
2026-03-21,NOVA-WBL-01,DC-EAST,East,303,122,181,0.8566
2026-03-21,NOVA-WBL-01,DC-WEST,West,311,114,197,0.8974
2026-03-21,NOVA-WBL-02,DC-NORTH,North,458,117,341,0.8774
2026-03-21,NOVA-WBL-02,DC-SOUTH,South,374,158,216,0.9531
2026-03-21,NOVA-WBL-02,DC-EAST,East,431,109,322,0.9304
2026-03-21,NOVA-WBL-02,DC-WEST,West,436,153,283,0.8637
2026-03-21,NOVA-ACC-01,DC-NORTH,North,718,193,525,0.8507
2026-03-21,NOVA-ACC-01,DC-SOUTH,South,683,280,403,0.9166
2026-03-21,NOVA-ACC-01,DC-EAST,East,873,257,616,0.9137
2026-03-21,NOVA-ACC-01,DC-WEST,West,676,235,441,0.919
2026-03-21,NOVA-ACC-02,DC-NORTH,North,511,131,380,0.9526
2026-03-21,NOVA-ACC-02,DC-SOUTH,South,628,262,366,0.9258
2026-03-21,NOVA-ACC-02,DC-EAST,East,555,157,398,0.9224
2026-03-21,NOVA-ACC-02,DC-WEST,West,583,203,380,0.8701
2026-03-22,NOVA-AUD-01,DC-NORTH,North,441,156,285,0.8711
2026-03-22,NOVA-AUD-01,DC-SOUTH,South,392,157,235,0.8511
2026-03-22,NOVA-AUD-01,DC-EAST,East,407,128,279,0.8628
2026-03-22,NOVA-AUD-01,DC-WEST,West,445,172,273,0.9126
2026-03-22,NOVA-AUD-02,DC-NORTH,North,497,223,274,0.8896
2026-03-22,NOVA-AUD-02,DC-SOUTH,South,428,139,289,0.8948
2026-03-22,NOVA-AUD-02,DC-EAST,East,509,169,340,0.8507
2026-03-22,NOVA-AUD-02,DC-WEST,West,436,118,318,0.8603
2026-03-22,NOVA-MOB-01,DC-NORTH,North,214,89,125,0.9169
2026-03-22,NOVA-MOB-01,DC-SOUTH,South,246,96,150,0.9147
2026-03-22,NOVA-MOB-01,DC-EAST,East,264,77,187,0.8625
2026-03-22,NOVA-MOB-01,DC-WEST,West,257,70,187,0.9212
2026-03-22,NOVA-MOB-02,DC-NORTH,North,343,108,235,0.9144
2026-03-22,NOVA-MOB-02,DC-SOUTH,South,271,80,191,0.8737
2026-03-22,NOVA-MOB-02,DC-EAST,East,317,113,204,0.9204
2026-03-22,NOVA-MOB-02,DC-WEST,West,352,145,207,0.8812
2026-03-22,NOVA-CPT-01,DC-NORTH,North,172,71,101,0.8549
2026-03-22,NOVA-CPT-01,DC-SOUTH,South,184,56,128,0.9476
2026-03-22,NOVA-CPT-01,DC-EAST,East,189,56,133,0.8753
2026-03-22,NOVA-CPT-01,DC-WEST,West,188,68,120,0.9254
2026-03-22,NOVA-CPT-02,DC-NORTH,North,206,65,141,0.8963
2026-03-22,NOVA-CPT-02,DC-SOUTH,South,187,80,107,0.8519
2026-03-22,NOVA-CPT-02,DC-EAST,East,209,85,124,0.8791
2026-03-22,NOVA-CPT-02,DC-WEST,West,186,50,136,0.9364
2026-03-22,NOVA-WBL-01,DC-NORTH,North,272,98,174,0.9094
2026-03-22,NOVA-WBL-01,DC-SOUTH,South,317,130,187,0.8812
2026-03-22,NOVA-WBL-01,DC-EAST,East,311,96,215,0.879
2026-03-22,NOVA-WBL-01,DC-WEST,West,296,95,201,0.8794
2026-03-22,NOVA-WBL-02,DC-NORTH,North,365,112,253,0.8804
2026-03-22,NOVA-WBL-02,DC-SOUTH,South,396,154,242,0.9013
2026-03-22,NOVA-WBL-02,DC-EAST,East,421,161,260,0.8885
2026-03-22,NOVA-WBL-02,DC-WEST,West,404,170,234,0.9416
2026-03-22,NOVA-ACC-01,DC-NORTH,North,795,341,454,0.873
2026-03-22,NOVA-ACC-01,DC-SOUTH,South,881,304,577,0.9063
2026-03-22,NOVA-ACC-01,DC-EAST,East,690,205,485,0.9104
2026-03-22,NOVA-ACC-01,DC-WEST,West,706,238,468,0.9118
2026-03-22,NOVA-ACC-02,DC-NORTH,North,635,201,434,0.9029
2026-03-22,NOVA-ACC-02,DC-SOUTH,South,579,201,378,0.8982
2026-03-22,NOVA-ACC-02,DC-EAST,East,643,256,387,0.9536
2026-03-22,NOVA-ACC-02,DC-WEST,West,599,269,330,0.8731
2026-03-23,NOVA-AUD-01,DC-NORTH,North,351,105,246,0.8637
2026-03-23,NOVA-AUD-01,DC-SOUTH,South,370,148,222,0.9319
2026-03-23,NOVA-AUD-01,DC-EAST,East,417,175,242,0.9192
2026-03-23,NOVA-AUD-01,DC-WEST,West,365,98,267,0.8771
2026-03-23,NOVA-AUD-02,DC-NORTH,North,436,129,307,0.9394
2026-03-23,NOVA-AUD-02,DC-SOUTH,South,483,134,349,0.894
2026-03-23,NOVA-AUD-02,DC-EAST,East,550,203,347,0.8833
2026-03-23,NOVA-AUD-02,DC-WEST,West,537,139,398,0.9189
2026-03-23,NOVA-MOB-01,DC-NORTH,North,278,82,196,0.8714
2026-03-23,NOVA-MOB-01,DC-SOUTH,South,283,104,179,0.9177
2026-03-23,NOVA-MOB-01,DC-EAST,East,256,89,167,0.8953
2026-03-23,NOVA-MOB-01,DC-WEST,West,231,74,157,0.8565
2026-03-23,NOVA-MOB-02,DC-NORTH,North,261,83,178,0.9032
2026-03-23,NOVA-MOB-02,DC-SOUTH,South,351,120,231,0.8845
2026-03-23,NOVA-MOB-02,DC-EAST,East,347,148,199,0.9308
2026-03-23,NOVA-MOB-02,DC-WEST,West,351,154,197,0.8632
2026-03-23,NOVA-CPT-01,DC-NORTH,North,147,54,93,0.9324
2026-03-23,NOVA-CPT-01,DC-SOUTH,South,181,58,123,0.8568
2026-03-23,NOVA-CPT-01,DC-EAST,East,145,51,94,0.9286
2026-03-23,NOVA-CPT-01,DC-WEST,West,171,66,105,0.9017
2026-03-23,NOVA-CPT-02,DC-NORTH,North,223,59,164,0.8592
2026-03-23,NOVA-CPT-02,DC-SOUTH,South,184,81,103,0.913
2026-03-23,NOVA-CPT-02,DC-EAST,East,189,51,138,0.9343
2026-03-23,NOVA-CPT-02,DC-WEST,West,223,66,157,0.8606
2026-03-23,NOVA-WBL-01,DC-NORTH,North,291,96,195,0.8665
2026-03-23,NOVA-WBL-01,DC-SOUTH,South,293,107,186,0.9168
2026-03-23,NOVA-WBL-01,DC-EAST,East,320,101,219,0.9336
2026-03-23,NOVA-WBL-01,DC-WEST,West,254,77,177,0.9191
2026-03-23,NOVA-WBL-02,DC-NORTH,North,446,180,266,0.894
2026-03-23,NOVA-WBL-02,DC-SOUTH,South,435,132,303,0.9355
2026-03-23,NOVA-WBL-02,DC-EAST,East,466,179,287,0.8693
2026-03-23,NOVA-WBL-02,DC-WEST,West,393,120,273,0.8672
2026-03-23,NOVA-ACC-01,DC-NORTH,North,799,323,476,0.9377
2026-03-23,NOVA-ACC-01,DC-SOUTH,South,854,318,536,0.8548
2026-03-23,NOVA-ACC-01,DC-EAST,East,825,332,493,0.8703
2026-03-23,NOVA-ACC-01,DC-WEST,West,741,218,523,0.8777
2026-03-23,NOVA-ACC-02,DC-NORTH,North,514,196,318,0.9168
2026-03-23,NOVA-ACC-02,DC-SOUTH,South,587,236,351,0.8644
2026-03-23,NOVA-ACC-02,DC-EAST,East,518,181,337,0.9366
2026-03-23,NOVA-ACC-02,DC-WEST,West,599,260,339,0.8588
2026-03-24,NOVA-AUD-01,DC-NORTH,North,349,150,199,0.864
2026-03-24,NOVA-AUD-01,DC-SOUTH,South,391,161,230,0.9478
2026-03-24,NOVA-AUD-01,DC-EAST,East,383,141,242,0.8544
2026-03-24,NOVA-AUD-01,DC-WEST,West,350,147,203,0.9074
2026-03-24,NOVA-AUD-02,DC-NORTH,North,490,202,288,0.8653
2026-03-24,NOVA-AUD-02,DC-SOUTH,South,528,237,291,0.8774
2026-03-24,NOVA-AUD-02,DC-EAST,East,508,144,364,0.85
2026-03-24,NOVA-AUD-02,DC-WEST,West,472,173,299,0.934
2026-03-24,NOVA-MOB-01,DC-NORTH,North,241,99,142,0.9044
2026-03-24,NOVA-MOB-01,DC-SOUTH,South,220,96,124,0.9071
2026-03-24,NOVA-MOB-01,DC-EAST,East,251,91,160,0.8575
2026-03-24,NOVA-MOB-01,DC-WEST,West,244,102,142,0.8521
2026-03-24,NOVA-MOB-02,DC-NORTH,North,271,96,175,0.8517
2026-03-24,NOVA-MOB-02,DC-SOUTH,South,287,127,160,0.9272
2026-03-24,NOVA-MOB-02,DC-EAST,East,304,99,205,0.8587
2026-03-24,NOVA-MOB-02,DC-WEST,West,341,100,241,0.888
2026-03-24,NOVA-CPT-01,DC-NORTH,North,159,54,105,0.8559
2026-03-24,NOVA-CPT-01,DC-SOUTH,South,192,48,144,0.8877
2026-03-24,NOVA-CPT-01,DC-EAST,East,163,58,105,0.8969
2026-03-24,NOVA-CPT-01,DC-WEST,West,158,58,100,0.9466
2026-03-24,NOVA-CPT-02,DC-NORTH,North,208,78,130,0.9053
2026-03-24,NOVA-CPT-02,DC-SOUTH,South,232,78,154,0.915
2026-03-24,NOVA-CPT-02,DC-EAST,East,228,90,138,0.9051
2026-03-24,NOVA-CPT-02,DC-WEST,West,229,74,155,0.854
2026-03-24,NOVA-WBL-01,DC-NORTH,North,270,113,157,0.946
2026-03-24,NOVA-WBL-01,DC-SOUTH,South,247,91,156,0.8544
2026-03-24,NOVA-WBL-01,DC-EAST,East,251,83,168,0.9521
2026-03-24,NOVA-WBL-01,DC-WEST,West,277,76,201,0.9351
2026-03-24,NOVA-WBL-02,DC-NORTH,North,368,135,233,0.9023
2026-03-24,NOVA-WBL-02,DC-SOUTH,South,360,152,208,0.9491
2026-03-24,NOVA-WBL-02,DC-EAST,East,447,116,331,0.8871
2026-03-24,NOVA-WBL-02,DC-WEST,West,386,98,288,0.85
2026-03-24,NOVA-ACC-01,DC-NORTH,North,835,321,514,0.9062
2026-03-24,NOVA-ACC-01,DC-SOUTH,South,869,334,535,0.8633
2026-03-24,NOVA-ACC-01,DC-EAST,East,884,322,562,0.8812
2026-03-24,NOVA-ACC-01,DC-WEST,West,850,348,502,0.8824
2026-03-24,NOVA-ACC-02,DC-NORTH,North,613,239,374,0.8761
2026-03-24,NOVA-ACC-02,DC-SOUTH,South,539,222,317,0.8927
2026-03-24,NOVA-ACC-02,DC-EAST,East,491,159,332,0.9431
2026-03-24,NOVA-ACC-02,DC-WEST,West,635,165,470,0.8876
2026-03-25,NOVA-AUD-01,DC-NORTH,North,359,161,198,0.9459
2026-03-25,NOVA-AUD-01,DC-SOUTH,South,437,123,314,0.9466
2026-03-25,NOVA-AUD-01,DC-EAST,East,385,172,213,0.8736
2026-03-25,NOVA-AUD-01,DC-WEST,West,383,162,221,0.9265
2026-03-25,NOVA-AUD-02,DC-NORTH,North,434,144,290,0.9214
2026-03-25,NOVA-AUD-02,DC-SOUTH,South,473,164,309,0.9156
2026-03-25,NOVA-AUD-02,DC-EAST,East,502,153,349,0.8844
2026-03-25,NOVA-AUD-02,DC-WEST,West,526,230,296,0.9277
2026-03-25,NOVA-MOB-01,DC-NORTH,North,236,94,142,0.9207
2026-03-25,NOVA-MOB-01,DC-SOUTH,South,241,97,144,0.8742
2026-03-25,NOVA-MOB-01,DC-EAST,East,288,93,195,0.9113
2026-03-25,NOVA-MOB-01,DC-WEST,West,254,82,172,0.8708
2026-03-25,NOVA-MOB-02,DC-NORTH,North,269,112,157,0.9497
2026-03-25,NOVA-MOB-02,DC-SOUTH,South,347,89,258,0.9159
2026-03-25,NOVA-MOB-02,DC-EAST,East,288,115,173,0.9013
2026-03-25,NOVA-MOB-02,DC-WEST,West,306,134,172,0.8535
2026-03-25,NOVA-CPT-01,DC-NORTH,North,164,45,119,0.887
2026-03-25,NOVA-CPT-01,DC-SOUTH,South,160,68,92,0.9071
2026-03-25,NOVA-CPT-01,DC-EAST,East,161,70,91,0.8564
2026-03-25,NOVA-CPT-01,DC-WEST,West,180,71,109,0.9196
2026-03-25,NOVA-CPT-02,DC-NORTH,North,196,56,140,0.8465
2026-03-25,NOVA-CPT-02,DC-SOUTH,South,200,77,123,0.8742
2026-03-25,NOVA-CPT-02,DC-EAST,East,231,79,152,0.9514
2026-03-25,NOVA-CPT-02,DC-WEST,West,182,64,118,0.9365
2026-03-25,NOVA-WBL-01,DC-NORTH,North,240,98,142,0.872
2026-03-25,NOVA-WBL-01,DC-SOUTH,South,282,112,170,0.9424
2026-03-25,NOVA-WBL-01,DC-EAST,East,320,121,199,0.9486
2026-03-25,NOVA-WBL-01,DC-WEST,West,273,85,188,0.9144
2026-03-25,NOVA-WBL-02,DC-NORTH,North,413,166,247,0.8945
2026-03-25,NOVA-WBL-02,DC-SOUTH,South,428,172,256,0.8982
2026-03-25,NOVA-WBL-02,DC-EAST,East,373,147,226,0.9456
2026-03-25,NOVA-WBL-02,DC-WEST,West,436,165,271,0.8522
2026-03-25,NOVA-ACC-01,DC-NORTH,North,832,258,574,0.8875
2026-03-25,NOVA-ACC-01,DC-SOUTH,South,693,239,454,0.8896
2026-03-25,NOVA-ACC-01,DC-EAST,East,713,317,396,0.9417
2026-03-25,NOVA-ACC-01,DC-WEST,West,776,203,573,0.9208
2026-03-25,NOVA-ACC-02,DC-NORTH,North,630,223,407,0.9152
2026-03-25,NOVA-ACC-02,DC-SOUTH,South,548,224,324,0.9461
2026-03-25,NOVA-ACC-02,DC-EAST,East,604,179,425,0.928
2026-03-25,NOVA-ACC-02,DC-WEST,West,493,175,318,0.9047
