ticket_id,date,category,severity,sku,region,resolution_days
TKT-20260420-01085,2026-04-20,wrong_item,low,NOVA-WBL-01,West,4.5
TKT-20260420-01086,2026-04-20,late_delivery,low,NOVA-MOB-01,West,
TKT-20260420-01087,2026-04-20,wrong_item,medium,NOVA-MOB-01,East,3.7
TKT-20260420-01088,2026-04-20,product_defect,critical,NOVA-MOB-02,West,6.6
TKT-20260420-01089,2026-04-20,damaged,critical,NOVA-MOB-02,West,1.3
TKT-20260420-01090,2026-04-20,product_defect,low,NOVA-AUD-02,South,4.9
TKT-20260420-01091,2026-04-20,late_delivery,medium,NOVA-WBL-02,East,2.5
TKT-20260420-01092,2026-04-20,late_delivery,low,NOVA-AUD-01,North,2.5
TKT-20260420-01093,2026-04-20,wrong_item,low,NOVA-CPT-01,West,3.6
TKT-20260420-01094,2026-04-20,damaged,medium,NOVA-AUD-01,East,
TKT-20260420-01095,2026-04-20,late_delivery,medium,NOVA-MOB-01,West,6.0
TKT-20260420-01096,2026-04-20,product_defect,medium,NOVA-WBL-01,East,5.2
TKT-20260420-01097,2026-04-20,product_defect,high,NOVA-MOB-01,South,
TKT-20260421-01098,2026-04-21,product_defect,medium,NOVA-CPT-02,South,6.6
TKT-20260421-01099,2026-04-21,late_delivery,medium,NOVA-WBL-01,West,
TKT-20260421-01100,2026-04-21,other,low,,South,5.1
TKT-20260421-01101,2026-04-21,damaged,critical,NOVA-MOB-01,North,4.2
TKT-20260421-01102,2026-04-21,billing,low,,North,1.7
TKT-20260421-01103,2026-04-21,billing,high,,North,5.1
TKT-20260421-01104,2026-04-21,late_delivery,low,NOVA-WBL-02,North,3.6
TKT-20260421-01105,2026-04-21,late_delivery,medium,NOVA-MOB-02,East,2.4
TKT-20260421-01106,2026-04-21,late_delivery,medium,NOVA-AUD-02,North,1.8
TKT-20260421-01107,2026-04-21,damaged,medium,NOVA-MOB-01,North,0.8
TKT-20260421-01108,2026-04-21,damaged,high,NOVA-WBL-02,North,5.7
TKT-20260421-01109,2026-04-21,other,medium,,South,3.6
TKT-20260421-01110,2026-04-21,late_delivery,low,NOVA-AUD-02,West,6.1
TKT-20260421-01111,2026-04-21,wrong_item,medium,NOVA-CPT-02,West,0.9
TKT-20260421-01112,2026-04-21,late_delivery,medium,NOVA-CPT-01,West,1.4
TKT-20260422-01113,2026-04-22,late_delivery,low,NOVA-WBL-01,East,3.2
TKT-20260422-01114,2026-04-22,damaged,medium,NOVA-CPT-02,South,
TKT-20260422-01115,2026-04-22,product_defect,high,NOVA-MOB-02,North,2.9
TKT-20260422-01116,2026-04-22,late_delivery,medium,NOVA-CPT-02,North,0.6
TKT-20260422-01117,2026-04-22,product_defect,medium,NOVA-CPT-02,West,
TKT-20260422-01118,2026-04-22,billing,medium,,West,0.5
TKT-20260422-01119,2026-04-22,late_delivery,low,NOVA-CPT-02,East,4.5
TKT-20260422-01120,2026-04-22,wrong_item,high,NOVA-WBL-02,West,1.1
TKT-20260422-01121,2026-04-22,wrong_item,high,NOVA-AUD-02,East,
TKT-20260422-01122,2026-04-22,late_delivery,high,NOVA-MOB-02,North,4.8
TKT-20260422-01123,2026-04-22,late_delivery,medium,NOVA-MOB-02,North,6.4
TKT-20260422-01124,2026-04-22,late_delivery,high,NOVA-CPT-02,South,3.0
TKT-20260422-01125,2026-04-22,billing,high,,West,
TKT-20260422-01126,2026-04-22,wrong_item,critical,NOVA-MOB-01,North,3.0
TKT-20260423-01127,2026-04-23,other,low,,East,2.3
TKT-20260423-01128,2026-04-23,other,high,,North,5.3
TKT-20260423-01129,2026-04-23,billing,medium,,East,5.7
TKT-20260423-01130,2026-04-23,damaged,medium,NOVA-AUD-02,North,2.8
TKT-20260423-01131,2026-04-23,late_delivery,medium,NOVA-AUD-01,West,1.0
TKT-20260423-01132,2026-04-23,product_defect,high,NOVA-MOB-02,East,5.1
TKT-20260423-01133,2026-04-23,damaged,medium,NOVA-AUD-02,West,1.8
TKT-20260423-01134,2026-04-23,product_defect,low,NOVA-MOB-01,East,2.0
TKT-20260423-01135,2026-04-23,late_delivery,low,NOVA-CPT-02,North,
TKT-20260423-01136,2026-04-23,other,low,,East,0.6
TKT-20260423-01137,2026-04-23,product_defect,medium,NOVA-WBL-01,North,3.4
TKT-20260423-01138,2026-04-23,wrong_item,medium,NOVA-MOB-02,West,2.2
TKT-20260424-01139,2026-04-24,billing,medium,,East,3.9
TKT-20260424-01140,2026-04-24,damaged,low,NOVA-WBL-01,East,
TKT-20260424-01141,2026-04-24,billing,low,,East,0.9
TKT-20260424-01142,2026-04-24,late_delivery,medium,NOVA-CPT-01,West,5.3
TKT-20260424-01143,2026-04-24,damaged,low,NOVA-MOB-01,West,
TKT-20260424-01144,2026-04-24,damaged,low,NOVA-CPT-02,South,2.9
TKT-20260424-01145,2026-04-24,product_defect,medium,NOVA-AUD-02,South,6.0
TKT-20260424-01146,2026-04-24,late_delivery,medium,NOVA-MOB-01,North,5.0
TKT-20260424-01147,2026-04-24,damaged,medium,NOVA-MOB-01,West,2.0
TKT-20260424-01148,2026-04-24,wrong_item,high,NOVA-AUD-02,East,0.9
TKT-20260424-01149,2026-04-24,other,low,,East,6.3
TKT-20260424-01150,2026-04-24,product_defect,medium,NOVA-WBL-02,North,3.6
TKT-20260424-01151,2026-04-24,product_defect,low,NOVA-WBL-01,South,5.8
TKT-20260424-01152,2026-04-24,late_delivery,high,NOVA-AUD-01,East,3.3
TKT-20260424-01153,2026-04-24,wrong_item,low,NOVA-WBL-01,North,5.0
TKT-20260425-01154,2026-04-25,billing,low,,North,2.5
TKT-20260425-01155,2026-04-25,late_delivery,medium,NOVA-CPT-01,West,
TKT-20260425-01156,2026-04-25,wrong_item,high,NOVA-CPT-02,East,5.8
TKT-20260425-01157,2026-04-25,other,low,,South,
TKT-20260425-01158,2026-04-25,wrong_item,medium,NOVA-MOB-02,North,0.6
TKT-20260425-01159,2026-04-25,product_defect,high,NOVA-CPT-01,East,3.7
TKT-20260425-01160,2026-04-25,damaged,medium,NOVA-CPT-01,West,6.2
TKT-20260425-01161,2026-04-25,product_defect,low,NOVA-MOB-01,East,6.6
TKT-20260425-01162,2026-04-25,late_delivery,medium,NOVA-MOB-02,North,3.2
TKT-20260425-01163,2026-04-25,late_delivery,low,NOVA-MOB-01,West,6.9
TKT-20260425-01164,2026-04-25,other,high,,East,
TKT-20260425-01165,2026-04-25,late_delivery,low,NOVA-CPT-02,West,1.4
TKT-20260426-01166,2026-04-26,wrong_item,medium,NOVA-AUD-02,East,
TKT-20260426-01167,2026-04-26,damaged,low,NOVA-AUD-01,East,0.7
TKT-20260426-01168,2026-04-26,billing,critical,,North,3.7
TKT-20260426-01169,2026-04-26,late_delivery,medium,NOVA-CPT-02,West,3.5
TKT-20260426-01170,2026-04-26,wrong_item,low,NOVA-CPT-01,East,6.6
TKT-20260426-01171,2026-04-26,late_delivery,high,NOVA-MOB-02,West,6.4
TKT-20260426-01172,2026-04-26,billing,medium,,East,1.8
TKT-20260426-01173,2026-04-26,billing,high,,South,5.5
TKT-20260426-01174,2026-04-26,product_defect,low,NOVA-AUD-01,North,3.7
TKT-20260426-01175,2026-04-26,late_delivery,high,NOVA-WBL-02,West,
TKT-20260426-01176,2026-04-26,product_defect,low,NOVA-CPT-01,East,6.8
TKT-20260426-01177,2026-04-26,product_defect,high,NOVA-WBL-01,East,5.4
TKT-20260426-01178,2026-04-26,damaged,medium,NOVA-AUD-02,North,0.8
TKT-20260426-01179,2026-04-26,late_delivery,medium,NOVA-MOB-02,South,6.7
TKT-20260427-01180,2026-04-27,other,high,,South,4.8
TKT-20260427-01181,2026-04-27,product_defect,low,NOVA-CPT-02,South,2.7
TKT-20260427-01182,2026-04-27,billing,high,,North,6.8
TKT-20260427-01183,2026-04-27,wrong_item,critical,NOVA-CPT-02,North,2.0
TKT-20260427-01184,2026-04-27,billing,low,,West,0.9
TKT-20260427-01185,2026-04-27,billing,low,,North,
TKT-20260427-01186,2026-04-27,late_delivery,low,NOVA-AUD-01,East,5.3
TKT-20260427-01187,2026-04-27,billing,low,,South,5.0
TKT-20260427-01188,2026-04-27,other,medium,,East,
TKT-20260427-01189,2026-04-27,product_defect,medium,NOVA-CPT-02,South,5.6
TKT-20260427-01190,2026-04-27,wrong_item,low,NOVA-CPT-01,South,6.0
TKT-20260427-01191,2026-04-27,late_delivery,medium,NOVA-MOB-01,East,6.6
TKT-20260428-01192,2026-04-28,wrong_item,medium,NOVA-MOB-01,North,
TKT-20260428-01193,2026-04-28,billing,low,,North,
TKT-20260428-01194,2026-04-28,damaged,medium,NOVA-WBL-01,South,3.3
TKT-20260428-01195,2026-04-28,late_delivery,low,NOVA-MOB-01,East,2.1
TKT-20260428-01196,2026-04-28,wrong_item,low,NOVA-CPT-02,East,6.1
TKT-20260428-01197,2026-04-28,product_defect,low,NOVA-MOB-02,West,3.4
TKT-20260428-01198,2026-04-28,late_delivery,medium,NOVA-CPT-02,North,6.9
TKT-20260428-01199,2026-04-28,product_defect,critical,NOVA-WBL-01,North,4.7
TKT-20260428-01200,2026-04-28,damaged,medium,NOVA-MOB-02,West,5.0
TKT-20260428-01201,2026-04-28,wrong_item,medium,NOVA-MOB-02,West,1.4
TKT-20260428-01202,2026-04-28,wrong_item,low,NOVA-AUD-02,West,3.9
TKT-20260428-01203,2026-04-28,wrong_item,high,NOVA-WBL-02,North,3.9
TKT-20260428-01204,2026-04-28,other,medium,,South,2.7
TKT-20260428-01205,2026-04-28,billing,low,,East,2.1
TKT-20260428-01206,2026-04-28,late_delivery,low,NOVA-MOB-01,West,2.4
TKT-20260429-01207,2026-04-29,late_delivery,high,NOVA-CPT-02,North,3.5
TKT-20260429-01208,2026-04-29,late_delivery,high,NOVA-WBL-01,West,3.5
TKT-20260429-01209,2026-04-29,late_delivery,low,NOVA-AUD-01,North,1.3
TKT-20260429-01210,2026-04-29,other,medium,,South,0.8
TKT-20260429-01211,2026-04-29,product_defect,medium,NOVA-WBL-02,East,1.4
TKT-20260429-01212,2026-04-29,wrong_item,medium,NOVA-WBL-02,East,3.1
TKT-20260429-01213,2026-04-29,product_defect,low,NOVA-CPT-01,North,1.9
TKT-20260429-01214,2026-04-29,product_defect,high,NOVA-AUD-01,East,1.0
TKT-20260429-01215,2026-04-29,billing,high,,West,
TKT-20260429-01216,2026-04-29,damaged,medium,NOVA-CPT-01,East,1.3
TKT-20260429-01217,2026-04-29,other,low,,North,0.6
TKT-20260429-01218,2026-04-29,damaged,low,NOVA-MOB-02,South,6.1
TKT-20260429-01219,2026-04-29,product_defect,high,NOVA-AUD-01,North,3.6
TKT-20260430-01220,2026-04-30,product_defect,medium,NOVA-AUD-01,North,2.2
TKT-20260430-01221,2026-04-30,other,low,,North,3.5
TKT-20260430-01222,2026-04-30,late_delivery,low,NOVA-MOB-01,South,1.5
TKT-20260430-01223,2026-04-30,late_delivery,low,NOVA-AUD-02,North,4.5
TKT-20260430-01224,2026-04-30,late_delivery,high,NOVA-AUD-01,North,0.9
TKT-20260430-01225,2026-04-30,other,high,,South,6.8
TKT-20260430-01226,2026-04-30,late_delivery,critical,NOVA-WBL-01,North,6.8
TKT-20260430-01227,2026-04-30,wrong_item,high,NOVA-WBL-02,North,3.8
TKT-20260430-01228,2026-04-30,late_delivery,medium,NOVA-CPT-01,North,
TKT-20260430-01229,2026-04-30,late_delivery,high,NOVA-WBL-02,East,6.5
TKT-20260430-01230,2026-04-30,product_defect,high,NOVA-MOB-01,South,5.4
TKT-20260430-01231,2026-04-30,late_delivery,low,NOVA-MOB-01,North,4.0
TKT-20260430-01232,2026-04-30,product_defect,low,NOVA-AUD-01,North,2.7
TKT-20260430-01233,2026-04-30,product_defect,low,NOVA-AUD-02,East,3.2
TKT-20260430-01234,2026-04-30,late_delivery,medium,NOVA-CPT-01,West,
TKT-20260501-01235,2026-05-01,late_delivery,low,NOVA-AUD-02,North,6.0
TKT-20260501-01236,2026-05-01,billing,low,,South,7.0
TKT-20260501-01237,2026-05-01,wrong_item,medium,NOVA-CPT-02,West,5.2
TKT-20260501-01238,2026-05-01,wrong_item,low,NOVA-MOB-02,East,5.6
TKT-20260501-01239,2026-05-01,product_defect,critical,NOVA-MOB-02,South,1.7
TKT-20260501-01240,2026-05-01,billing,medium,,West,2.2
TKT-20260501-01241,2026-05-01,late_delivery,medium,NOVA-AUD-02,South,1.7
TKT-20260501-01242,2026-05-01,wrong_item,low,NOVA-CPT-02,North,4.3
TKT-20260501-01243,2026-05-01,damaged,low,NOVA-AUD-02,North,
TKT-20260501-01244,2026-05-01,late_delivery,low,NOVA-AUD-01,North,1.2
TKT-20260501-01245,2026-05-01,damaged,medium,NOVA-MOB-02,East,5.4
TKT-20260501-01246,2026-05-01,late_delivery,low,NOVA-MOB-02,East,0.5
TKT-20260501-01247,2026-05-01,billing,high,,West,6.6
TKT-20260502-01248,2026-05-02,product_defect,medium,NOVA-AUD-01,North,4.9
TKT-20260502-01249,2026-05-02,damaged,high,NOVA-MOB-01,East,2.1
TKT-20260502-01250,2026-05-02,wrong_item,high,NOVA-CPT-01,East,4.5
TKT-20260502-01251,2026-05-02,product_defect,high,NOVA-CPT-01,North,3.7
TKT-20260502-01252,2026-05-02,other,medium,,North,1.4
TKT-20260502-01253,2026-05-02,late_delivery,low,NOVA-MOB-01,West,1.6
TKT-20260502-01254,2026-05-02,late_delivery,high,NOVA-AUD-02,West,5.5
TKT-20260502-01255,2026-05-02,product_defect,medium,NOVA-MOB-01,North,1.6
TKT-20260502-01256,2026-05-02,late_delivery,low,NOVA-CPT-01,North,
TKT-20260502-01257,2026-05-02,wrong_item,low,NOVA-MOB-01,East,1.5
TKT-20260502-01258,2026-05-02,wrong_item,critical,NOVA-MOB-02,West,6.6
TKT-20260502-01259,2026-05-02,billing,medium,,South,5.6
TKT-20260502-01260,2026-05-02,damaged,low,NOVA-MOB-02,South,2.4
TKT-20260503-01261,2026-05-03,other,medium,,East,
TKT-20260503-01262,2026-05-03,product_defect,medium,NOVA-AUD-01,West,6.9
TKT-20260503-01263,2026-05-03,wrong_item,low,NOVA-WBL-01,South,
TKT-20260503-01264,2026-05-03,late_delivery,low,NOVA-CPT-01,West,0.7
TKT-20260503-01265,2026-05-03,wrong_item,high,NOVA-MOB-01,North,2.6
TKT-20260503-01266,2026-05-03,late_delivery,medium,NOVA-AUD-02,North,
TKT-20260503-01267,2026-05-03,late_delivery,low,NOVA-WBL-02,East,5.6
TKT-20260503-01268,2026-05-03,damaged,low,NOVA-AUD-01,South,2.9
TKT-20260503-01269,2026-05-03,billing,critical,,West,6.7
TKT-20260503-01270,2026-05-03,damaged,medium,NOVA-MOB-01,East,1.5
TKT-20260503-01271,2026-05-03,product_defect,medium,NOVA-WBL-01,West,2.0
TKT-20260504-01272,2026-05-04,late_delivery,medium,NOVA-WBL-01,North,5.6
TKT-20260504-01273,2026-05-04,product_defect,low,NOVA-AUD-01,North,2.7
TKT-20260504-01274,2026-05-04,late_delivery,critical,NOVA-AUD-01,West,5.5
TKT-20260504-01275,2026-05-04,late_delivery,high,NOVA-CPT-01,North,3.4
TKT-20260504-01276,2026-05-04,late_delivery,critical,NOVA-WBL-02,North,3.1
TKT-20260504-01277,2026-05-04,late_delivery,critical,NOVA-WBL-01,West,1.4
TKT-20260504-01278,2026-05-04,other,low,,South,1.6
TKT-20260504-01279,2026-05-04,damaged,high,NOVA-MOB-02,West,1.9
TKT-20260504-01280,2026-05-04,billing,medium,,North,5.6
TKT-20260504-01281,2026-05-04,damaged,low,NOVA-AUD-02,East,
TKT-20260504-01282,2026-05-04,wrong_item,low,NOVA-WBL-02,North,5.0
TKT-20260504-01283,2026-05-04,product_defect,low,NOVA-WBL-02,South,3.4
TKT-20260504-01284,2026-05-04,other,low,,North,
TKT-20260504-01285,2026-05-04,wrong_item,low,NOVA-MOB-01,South,
TKT-20260505-01286,2026-05-05,wrong_item,low,NOVA-AUD-01,West,6.4
TKT-20260505-01287,2026-05-05,wrong_item,medium,NOVA-AUD-02,North,1.8
TKT-20260505-01288,2026-05-05,damaged,low,NOVA-MOB-02,North,1.9
TKT-20260505-01289,2026-05-05,damaged,low,NOVA-WBL-02,South,
TKT-20260505-01290,2026-05-05,late_delivery,low,NOVA-AUD-02,North,5.6
TKT-20260505-01291,2026-05-05,product_defect,high,NOVA-AUD-02,West,4.9
TKT-20260505-01292,2026-05-05,billing,medium,,East,6.0
TKT-20260505-01293,2026-05-05,wrong_item,low,NOVA-AUD-01,South,6.4
TKT-20260505-01294,2026-05-05,billing,low,,East,5.4
TKT-20260505-01295,2026-05-05,product_defect,low,NOVA-WBL-02,North,
TKT-20260505-01296,2026-05-05,billing,medium,,West,4.0
TKT-20260506-01297,2026-05-06,late_delivery,low,NOVA-AUD-02,West,
TKT-20260506-01298,2026-05-06,damaged,critical,NOVA-MOB-01,East,1.6
TKT-20260506-01299,2026-05-06,late_delivery,low,NOVA-WBL-02,North,6.5
TKT-20260506-01300,2026-05-06,late_delivery,low,NOVA-MOB-01,North,5.1
TKT-20260506-01301,2026-05-06,billing,high,,North,2.3
TKT-20260506-01302,2026-05-06,billing,medium,,North,
TKT-20260506-01303,2026-05-06,wrong_item,critical,NOVA-AUD-02,West,6.3
TKT-20260506-01304,2026-05-06,product_defect,medium,NOVA-CPT-01,East,
TKT-20260506-01305,2026-05-06,damaged,medium,NOVA-WBL-01,East,2.1
TKT-20260506-01306,2026-05-06,product_defect,low,NOVA-MOB-02,South,0.8
TKT-20260506-01307,2026-05-06,late_delivery,low,NOVA-CPT-02,West,4.6
TKT-20260506-01308,2026-05-06,wrong_item,medium,NOVA-CPT-01,North,4.9
TKT-20260506-01309,2026-05-06,product_defect,low,NOVA-AUD-02,South,3.2
TKT-20260506-01310,2026-05-06,product_defect,medium,NOVA-AUD-01,North,1.1
TKT-20260506-01311,2026-05-06,late_delivery,low,NOVA-AUD-01,North,0.7
TKT-20260507-01312,2026-05-07,other,low,,East,4.2
TKT-20260507-01313,2026-05-07,wrong_item,low,NOVA-MOB-02,East,4.0
TKT-20260507-01314,2026-05-07,late_delivery,medium,NOVA-WBL-02,South,6.5
TKT-20260507-01315,2026-05-07,late_delivery,medium,NOVA-CPT-02,North,5.1
TKT-20260507-01316,2026-05-07,billing,high,,South,1.8
TKT-20260507-01317,2026-05-07,product_defect,high,NOVA-MOB-02,East,6.2
TKT-20260507-01318,2026-05-07,late_delivery,low,NOVA-AUD-01,West,5.4
TKT-20260507-01319,2026-05-07,billing,high,,East,4.6
TKT-20260507-01320,2026-05-07,wrong_item,medium,NOVA-MOB-01,North,6.1
TKT-20260507-01321,2026-05-07,product_defect,low,NOVA-AUD-02,North,5.8
TKT-20260507-01322,2026-05-07,billing,medium,,South,
TKT-20260507-01323,2026-05-07,wrong_item,low,NOVA-MOB-02,South,5.1
TKT-20260507-01324,2026-05-07,product_defect,low,NOVA-AUD-02,South,6.3
TKT-20260508-01325,2026-05-08,product_defect,low,NOVA-WBL-01,East,1.1
TKT-20260508-01326,2026-05-08,product_defect,low,NOVA-AUD-01,West,4.8
TKT-20260508-01327,2026-05-08,late_delivery,low,NOVA-CPT-01,East,4.3
TKT-20260508-01328,2026-05-08,wrong_item,low,NOVA-AUD-02,South,
TKT-20260508-01329,2026-05-08,wrong_item,low,NOVA-WBL-01,South,0.7
TKT-20260508-01330,2026-05-08,product_defect,low,NOVA-CPT-02,North,2.1
TKT-20260508-01331,2026-05-08,product_defect,low,NOVA-WBL-01,South,2.7
TKT-20260508-01332,2026-05-08,late_delivery,low,NOVA-WBL-01,South,6.3
TKT-20260508-01333,2026-05-08,billing,medium,,West,0.9
TKT-20260508-01334,2026-05-08,other,high,,North,
TKT-20260508-01335,2026-05-08,late_delivery,medium,NOVA-MOB-02,South,6.5
TKT-20260508-01336,2026-05-08,other,low,,North,2.2
TKT-20260508-01337,2026-05-08,damaged,medium,NOVA-AUD-02,South,5.6
TKT-20260508-01338,2026-05-08,damaged,low,NOVA-AUD-01,South,0.5
TKT-20260508-01339,2026-05-08,billing,medium,,East,6.2
TKT-20260508-01340,2026-05-08,billing,medium,,East,6.9
TKT-20260509-01341,2026-05-09,billing,low,,South,
TKT-20260509-01342,2026-05-09,product_defect,medium,NOVA-WBL-01,North,3.4
TKT-20260509-01343,2026-05-09,billing,high,,North,7.0
TKT-20260509-01344,2026-05-09,product_defect,low,NOVA-MOB-01,East,5.2
TKT-20260509-01345,2026-05-09,late_delivery,critical,NOVA-MOB-02,West,5.2
TKT-20260509-01346,2026-05-09,late_delivery,medium,NOVA-MOB-02,North,
TKT-20260509-01347,2026-05-09,late_delivery,medium,NOVA-MOB-01,South,1.4
TKT-20260509-01348,2026-05-09,late_delivery,high,NOVA-WBL-01,South,3.5
TKT-20260509-01349,2026-05-09,late_delivery,medium,NOVA-WBL-01,North,3.1
TKT-20260509-01350,2026-05-09,late_delivery,high,NOVA-AUD-02,North,4.6
TKT-20260509-01351,2026-05-09,other,low,,East,
TKT-20260509-01352,2026-05-09,wrong_item,low,NOVA-CPT-02,South,5.4
TKT-20260510-01353,2026-05-10,wrong_item,medium,NOVA-CPT-01,East,
TKT-20260510-01354,2026-05-10,wrong_item,high,NOVA-MOB-01,East,
TKT-20260510-01355,2026-05-10,damaged,low,NOVA-MOB-01,South,0.5
TKT-20260510-01356,2026-05-10,late_delivery,medium,NOVA-MOB-01,East,4.4
TKT-20260510-01357,2026-05-10,wrong_item,low,NOVA-MOB-01,West,5.8
TKT-20260510-01358,2026-05-10,other,medium,,West,5.2
TKT-20260510-01359,2026-05-10,wrong_item,high,NOVA-CPT-01,North,3.8
TKT-20260510-01360,2026-05-10,damaged,low,NOVA-WBL-01,West,5.0
TKT-20260510-01361,2026-05-10,late_delivery,medium,NOVA-CPT-01,West,3.6
TKT-20260510-01362,2026-05-10,wrong_item,low,NOVA-WBL-01,South,4.0
TKT-20260510-01363,2026-05-10,damaged,low,NOVA-WBL-01,West,6.1
TKT-20260510-01364,2026-05-10,other,low,,West,3.8
TKT-20260510-01365,2026-05-10,late_delivery,low,NOVA-AUD-01,East,2.7
TKT-20260510-01366,2026-05-10,late_delivery,medium,NOVA-MOB-02,North,2.9
TKT-20260511-01367,2026-05-11,late_delivery,medium,NOVA-WBL-01,East,4.0
TKT-20260511-01368,2026-05-11,product_defect,medium,NOVA-AUD-01,South,
TKT-20260511-01369,2026-05-11,late_delivery,low,NOVA-CPT-02,West,4.8
TKT-20260511-01370,2026-05-11,billing,medium,,East,6.4
TKT-20260511-01371,2026-05-11,wrong_item,high,NOVA-WBL-02,East,1.3
TKT-20260511-01372,2026-05-11,product_defect,medium,NOVA-WBL-02,East,1.2
TKT-20260511-01373,2026-05-11,product_defect,medium,NOVA-MOB-02,North,4.8
TKT-20260511-01374,2026-05-11,damaged,high,NOVA-AUD-01,West,6.1
TKT-20260511-01375,2026-05-11,damaged,low,NOVA-AUD-01,North,0.7
TKT-20260511-01376,2026-05-11,late_delivery,medium,NOVA-CPT-01,North,6.0
TKT-20260511-01377,2026-05-11,damaged,low,NOVA-WBL-01,South,3.6
TKT-20260511-01378,2026-05-11,other,low,,West,2.2
TKT-20260511-01379,2026-05-11,wrong_item,high,NOVA-MOB-02,East,1.8
TKT-20260511-01380,2026-05-11,other,low,,East,
TKT-20260511-01381,2026-05-11,product_defect,low,NOVA-AUD-01,East,
TKT-20260512-01382,2026-05-12,damaged,high,NOVA-AUD-01,South,
TKT-20260512-01383,2026-05-12,wrong_item,low,NOVA-AUD-02,South,3.2
TKT-20260512-01384,2026-05-12,product_defect,medium,NOVA-WBL-02,North,6.2
TKT-20260512-01385,2026-05-12,product_defect,high,NOVA-AUD-01,South,4.0
TKT-20260512-01386,2026-05-12,product_defect,critical,NOVA-AUD-02,East,6.6
TKT-20260512-01387,2026-05-12,billing,low,,West,
TKT-20260512-01388,2026-05-12,damaged,high,NOVA-WBL-02,West,4.4
TKT-20260512-01389,2026-05-12,damaged,high,NOVA-MOB-01,North,5.3
TKT-20260512-01390,2026-05-12,product_defect,low,NOVA-CPT-01,South,0.7
TKT-20260512-01391,2026-05-12,billing,high,,East,2.4
TKT-20260512-01392,2026-05-12,late_delivery,low,NOVA-MOB-01,North,6.7
TKT-20260513-01393,2026-05-13,product_defect,high,NOVA-AUD-01,South,2.2
TKT-20260513-01394,2026-05-13,billing,low,,East,3.2
TKT-20260513-01395,2026-05-13,late_delivery,medium,NOVA-MOB-02,East,1.3
TKT-20260513-01396,2026-05-13,late_delivery,high,NOVA-WBL-02,South,
TKT-20260513-01397,2026-05-13,wrong_item,high,NOVA-MOB-01,North,5.2
TKT-20260513-01398,2026-05-13,damaged,medium,NOVA-CPT-01,South,
TKT-20260513-01399,2026-05-13,billing,medium,,East,5.2
TKT-20260513-01400,2026-05-13,wrong_item,low,NOVA-MOB-01,East,4.0
TKT-20260513-01401,2026-05-13,product_defect,high,NOVA-CPT-01,East,2.6
TKT-20260513-01402,2026-05-13,late_delivery,low,NOVA-CPT-01,South,0.6
TKT-20260513-01403,2026-05-13,billing,high,,South,2.0
TKT-20260513-01404,2026-05-13,late_delivery,critical,NOVA-AUD-02,East,3.2
TKT-20260513-01405,2026-05-13,late_delivery,low,NOVA-MOB-02,East,0.7
TKT-20260513-01406,2026-05-13,wrong_item,low,NOVA-AUD-02,East,5.1
TKT-20260514-01407,2026-05-14,damaged,critical,NOVA-CPT-02,East,1.4
TKT-20260514-01408,2026-05-14,wrong_item,medium,NOVA-CPT-01,North,3.0
TKT-20260514-01409,2026-05-14,billing,medium,,West,2.3
TKT-20260514-01410,2026-05-14,late_delivery,medium,NOVA-AUD-01,East,4.1
TKT-20260514-01411,2026-05-14,late_delivery,medium,NOVA-MOB-01,West,5.7
TKT-20260514-01412,2026-05-14,product_defect,medium,NOVA-WBL-01,North,
TKT-20260514-01413,2026-05-14,late_delivery,medium,NOVA-WBL-02,West,
TKT-20260514-01414,2026-05-14,product_defect,low,NOVA-MOB-02,North,4.3
TKT-20260514-01415,2026-05-14,late_delivery,high,NOVA-AUD-02,West,3.0
TKT-20260514-01416,2026-05-14,damaged,medium,NOVA-CPT-01,East,2.2
TKT-20260514-01417,2026-05-14,damaged,medium,NOVA-WBL-02,South,2.8
TKT-20260514-01418,2026-05-14,damaged,high,NOVA-MOB-01,North,0.7
TKT-20260514-01419,2026-05-14,late_delivery,low,NOVA-CPT-02,West,6.1
